Candidate_ID,Rank,SMILES,Molecule_class,R1_SMILES,R2_SMILES,R3_SMILES,R4_SMILES,Predicted_log_kH,Prediction_uncertainty,SA_score,logP,Discovery_stage
HTS000037,244,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OCCC,orthoester,C=CC(=O)NCC*,CCC*,CO*,CCCCCCCCCC*,6.1339376,0.6781243001611429,3.2952470543487493,4.562800000000004,HTS
TS0208,245,CCCCCCCCCCC(OCC)(OCCCN)OC(=O)CC,orthoester,*CCCN,*C(=O)CC,*OCC,*CCCCCCCCCC,6.13241720199585,0.6524561643600464,3.2481801917865294,4.526100000000003,Targeted_search
TS0209,246,CCCCCCCCCCC(OCCC)(OCCNC(C)=O)OC(=O)CC,orthoester,*CCNC(C)=O,*C(=O)CC,*OCCC,*CCCCCCCCCC,6.128018379211426,0.6578257083892822,3.2432438019881493,4.703500000000004,Targeted_search
TS0210,247,CCOC(OC)(c1ccc(N(C)C)cc1)C(C)(C)C,ketal,*CC,*C,*c1ccc(N(C)C)cc1,*C(C)(C)C,6.125640869140625,0.2769995033740997,3.1714052452131067,3.634400000000003,Targeted_search
TS0211,248,CCCCCCCCCCC(OCCCN)(OCOC)OC(C)C,orthoester,*CCCN,*COC,*OC(C)C,*CCCCCCCCCC,6.125519752502441,0.5338770747184753,3.3664284122228096,4.581900000000004,Targeted_search
TS0212,249,CCCCCCC(OCC)(OCCOCCN)c1ccc(N(C)C)cc1,ketal,*CCOCCN,*CC,*c1ccc(N(C)C)cc1,*CCCCCC,6.124754428863525,0.6332922577857971,3.186303266389343,3.904200000000002,Targeted_search
TS0213,250,CCCCCCC(OCCNC(C)=O)(OC(C)(C)C)c1ccc(N(C)C)cc1,ketal,*CCNC(C)=O,*C(C)(C)C,*c1ccc(N(C)C)cc1,*CCCCCC,6.124411582946777,0.5807241201400757,3.1909211418978103,4.843600000000005,Targeted_search
TS0214,251,C=CCCCOC(CCCCCC)(OCCOCCN)c1ccc(N(C)C)cc1,ketal,*CCOCCN,*CCCC=C,*c1ccc(N(C)C)cc1,*CCCCCC,6.124067306518555,0.6285796165466309,3.370447542159159,4.850500000000004,Targeted_search
HTS000038,252,C=CC(=O)NCCOC(CCCCCCCCCC)(OC)OC(C)(C)C,orthoester,C(CNC(=O)C=C)*,C(C)(C)(C)*,CO*,CCCCCCCCCC*,6.1203039200000005,0.6473828223781856,3.3431420945108634,4.951300000000004,HTS
TS0215,253,CCCCCCCCCCC(OCCC)(OCCOC)OCOC,orthoester,*CCOC,*COC,*OCCC,*CCCCCCCCCC,6.1199445724487305,0.5193320512771606,3.249588816085847,4.881100000000004,Targeted_search
TS0216,254,C=CC(=O)NCCOCCOC(CCCCCC)(OC(C)C)c1ccc(N(C)C)cc1,ketal,*CCOCCNC(=O)C=C,*C(C)C,*c1ccc(N(C)C)cc1,*CCCCCC,6.116110324859619,0.6547788381576538,3.3787173290834733,4.636200000000004,Targeted_search
TS0217,255,CCCCCCCCCCC(OCC)(OCCOCCN)OSCC,orthoester,*CCOCCN,*SCC,*OCC,*CCCCCCCCCC,6.11124324798584,0.6646190285682678,3.5553848596420465,4.884100000000004,Targeted_search
TS0218,256,CCCCCCC(OC)(OCO)c1ccc(N(C)C)cc1,ketal,*CO,*C,*c1ccc(N(C)C)cc1,*CCCCCC,6.110794544219971,0.4634121656417846,3.1469896621738087,3.4886000000000026,Targeted_search
TS0219,257,CCCCCCCCCCC(OCCCCO)(ONCC)OC(C)C,orthoester,*CCCCO,*NCC,*OC(C)C,*CCCCCCCCCC,6.1107282638549805,0.6909005641937256,3.4586771642388587,4.926200000000004,Targeted_search
TS0220,258,CCCCCCCCCCC(OC)(OCCO)OCC(C)(C)C,orthoester,*CC(C)(C)C,*CCO,*OC,*CCCCCCCCCC,6.109708309173584,0.761737048625946,3.3351131735635224,4.889000000000005,Targeted_search
TS0221,259,CCCCCCCCCCC(OC)(OCN)OCC(C)(C)C,orthoester,*CC(C)(C)C,*CN,*OC,*CCCCCCCCCC,6.107152462005615,0.7407215237617493,3.467644889644577,4.812900000000004,Targeted_search
TS0222,260,CCCCCCCCCCC(OC)(OCO)OCC(C)(C)C,orthoester,*CC(C)(C)C,*CO,*OC,*CCCCCCCCCC,6.105604648590088,0.7601120471954346,3.450291043490731,4.846500000000004,Targeted_search
TS0223,261,CCOC(OC(C)(C)C)(c1ccc(N(C)C)cc1)C(C)(C)C,ketal,*C(C)(C)C,*CC,*c1ccc(N(C)C)cc1,*C(C)(C)C,6.104946613311768,0.3328297734260559,3.280771367377371,4.803100000000005,Targeted_search
TS0224,262,CCCCCCC(OCC)(OCCCO)c1ccc(N(C)C)cc1,ketal,*CCCO,*CC,*c1ccc(N(C)C)cc1,*CCCCCC,6.104353427886963,0.5456777811050415,3.0850146349553,4.311300000000004,Targeted_search
TS0225,263,CCCCCCCCCCC(OCCCO)(OC(=O)CC)OC(C)C,orthoester,*CCCO,*C(=O)CC,*OC(C)C,*CCCCCCCCCC,6.104083061218262,0.5622034072875977,3.2806024676311187,4.948200000000005,Targeted_search
