Candidate_ID,Source_Molecule_ID,Rank,SMILES,Molecule_class,R1_SMILES,R2_SMILES,R3_SMILES,R4_SMILES,SA_score,logP,Predicted_log_kH,Prediction_uncertainty,High_value_flag,Beyond_limit_flag
HTS006507,virt_molwt_v1_full_1289055,6507,C=CC(=O)NCCOCCOC(OC)(Oc1ccc(C(=O)O)cc1)C(CC)CC,orthoester,C=CC(=O)NCCOCC*,c1(*)ccc(C(=O)O)cc1,CO*,C(CC)(CC)*,3.429920107825198,2.835400000000001,4.21712636,0.4566122980615902,TRUE,FALSE
HTS006508,virt_molwt_v1_full_0002838,6508,CCOC(OCCNC(=O)C(F)(F)F)(c1ccc(OC)cc1)C(CC)CC,ketal,C(CNC(=O)C(F)(F)F)*,C(C)*,COc1ccc(*)cc1,C(CC)(CC)*,3.350190887341153,4.015800000000003,4.2170528,0.44879772806617,TRUE,FALSE
HTS006509,virt_molwt_v1_full_0147922,6509,CCC(CC)C(OCCOCCN)(Oc1ccccc1)c1ccc(Cl)cc1,ketal,C(COCCN)*,c1(*)ccccc1,c1(*)ccc(Cl)cc1,C(CC)(CC)*,3.149343718072066,4.999900000000004,4.21700888,0.4185999057767232,TRUE,FALSE
HTS006510,virt_molwt_v1_full_0230091,6510,C=CCCCOC(CCC)(OC)OC(C)C,orthoester,C=CCCC*,C(C)(C)*,CO*,CCC*,3.678489113351768,3.494500000000002,4.2170074,0.3624856146192451,TRUE,FALSE
HTS006511,virt_molwt_v1_full_0046493,6511,COC(CC(C)C)(OCCCCCCO)c1ccc(O)cc1,ketal,C(CCCCCO)*,C*,c1(*)ccc(O)cc1,C(C(C)C)*,3.0990085214226344,3.806800000000004,4.21693382,0.5401242571708047,TRUE,FALSE
HTS006512,virt_molwt_v1_full_0048605,6512,COC(OCCCCCCNC(=O)C(F)(F)F)(c1ccc(O)cc1)C(C)(C)C,ketal,C(CCCCCNC(=O)C(F)(F)F)*,C*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.296158615582023,4.493000000000004,4.2169312,0.547587629738357,TRUE,FALSE
HTS006513,virt_molwt_v1_full_0287357,6513,C=CC(=O)NCCOC(CCCC)(OCCCCCCNC(=O)C(F)(F)F)c1ccc(O)cc1,ketal,C(CCCCCNC(=O)C(F)(F)F)*,C=CC(=O)NCC*,c1(*)ccc(O)cc1,CCCC*,3.460763050412752,4.309500000000004,4.21691618,0.4151490011201056,TRUE,FALSE
HTS006514,virt_molwt_v1_full_0120792,6514,COC(=O)NCCOC(OC(C)(C)C)(c1c(OC)cc(OC)cc1OC)C1CC1,ketal,C(CNC(=O)OC)*,C(C)(C)(C)*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.4662236137423577,3.462900000000002,4.216855659999999,0.2415754107901182,TRUE,FALSE
HTS006515,virt_molwt_v1_full_0026993,6515,COC(CC(C)C)(OC)c1ccc(O)cc1,ketal,C*,C*,c1(*)ccc(O)cc1,C(C(C)C)*,2.6319874735594238,2.883900000000001,4.21683786,0.3496445576638628,TRUE,FALSE
HTS006516,virt_molwt_v1_full_0572814,6516,C=CC(=O)NCCOCCOC(CCCSC)(OCCOC)c1ccc(OC)cc1,ketal,C=CC(=O)NCCOCC*,COCC*,COc1ccc(*)cc1,C(CCSC)*,3.3934386421190883,2.989600000000001,4.21681968,0.3670636586108215,TRUE,FALSE
HTS006517,virt_molwt_v1_full_0785191,6517,C=CC(=O)NCCOCCOC(Oc1cccc(F)c1)(c1ccc(C)cc1)c1ccc(N(C)C)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)cccc(F)c1,c1(*)ccc(N(C)C)cc1,c1(*)ccc(C)cc1,3.243091854590805,4.8156200000000045,4.216808980000001,0.6101258611757951,TRUE,FALSE
HTS006518,virt_molwt_v1_full_0129726,6518,COc1ccc(C(OCCF)(OC(C)(C)C)C(C)(C)C)cc1,ketal,C(C)(C)(C)*,FCC*,COc1ccc(*)cc1,C(C)(C)(C)*,3.364568868424419,4.695300000000005,4.2167696800000005,0.3941005437678532,TRUE,FALSE
HTS006519,virt_molwt_v1_full_0872556,6519,Cc1ccc(OC(OCCF)(c2ccc(N(C)C)cc2)C2CC2)cc1,ketal,c1(*)ccc(C)cc1,FCC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.1802626587443523,4.688920000000004,4.216764019999999,0.2862382778137153,TRUE,FALSE
HTS006520,virt_molwt_v1_full_0607083,6520,CCCOC(OC)(OCCF)C(C)(C)C,orthoester,FCC*,C(CC)*,CO*,C(C)(C)(C)*,3.864508379072389,2.745400000000001,4.21675576,0.2631473089976228,TRUE,FALSE
HTS006521,virt_molwt_v1_full_0256084,6521,C=CCCCOC(OCC)(OC1CCCCC1C(=O)O)C(C)(C)C,orthoester,C1(*)CCCCC1C(=O)O,C=CCCC*,CCO*,C(C)(C)(C)*,4.097247466538796,4.365600000000003,4.21674344,0.5224927002171976,TRUE,FALSE
HTS006522,virt_molwt_v1_full_0085336,6522,CCCCC(OCC)(OCCCl)OC(C)C,orthoester,C(CCl)*,CC(C)*,CCO*,CCCC*,3.6194239970726994,3.5473000000000026,4.216727120000001,0.3313185479890337,TRUE,FALSE
HTS006523,virt_molwt_v1_full_0677540,6523,C=CCCCOC(OCCNC(=O)OC)(c1ccccc1)C(CC)CC,ketal,C(CNC(=O)OC)*,C(CCC=C)*,c1(*)ccccc1,C(CC)(CC)*,3.4111534244504584,4.631000000000004,4.2166538,0.3418578083260173,TRUE,FALSE
HTS006524,virt_molwt_v1_full_0015293,6524,CCOC(CC(C)C)(OCCOCCN)c1ccc(O)cc1,ketal,C(COCCN)*,C(C)*,c1(*)ccc(O)cc1,C(C(C)C)*,3.286335633654664,2.6195000000000004,4.2164916,0.5446103365814606,TRUE,FALSE
HTS006525,virt_molwt_v1_full_0015065,6525,CCOC(OCCOCCN)(c1ccc(O)cc1)C(C)(C)C,ketal,C(COCCN)*,C(C)*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.373754120413807,2.6195000000000004,4.216453019999999,0.5571316462034064,TRUE,FALSE
HTS006526,virt_molwt_v1_full_1358486,6526,COC(=O)c1cccc(C)c1OC(C)(OC(C)C)c1ccc(N(C)C)cc1,ketal,c1(*)c(C)cccc1C(=O)OC,CC(C)*,c1(*)ccc(N(C)C)cc1,C*,3.10534726247287,4.524320000000004,4.21643916,0.4611404879529256,TRUE,FALSE
HTS006527,virt_molwt_v1_full_0041815,6527,COC(CC(C)C)(OCCOCCN)c1ccc(C)cc1,ketal,C(COCCN)*,C*,c1(*)ccc(C)cc1,C(C(C)C)*,3.153065258990785,2.8322200000000013,4.21642474,0.3792298253437017,TRUE,FALSE
HTS006528,virt_molwt_v1_full_0875523,6528,COc1cccc(OC(CC(C)(C)C)(OC)OC)c1,orthoester,c1(*)cccc(OC)c1,C*,CO*,C(C(C)(C)C)*,2.5845937399046086,3.456800000000002,4.216359639999999,0.5387670238569938,TRUE,FALSE
HTS006529,virt_molwt_v1_full_0520251,6529,C=CC(=O)NCCOCCOC(CCC)(OC)Oc1cccc(C)c1,orthoester,C=CC(=O)NCCOCC*,c1(*)cccc(C)c1,CO*,CCC*,3.296548592810286,2.80952,4.21633574,0.4374205884646381,TRUE,FALSE
HTS006530,virt_molwt_v1_full_0597797,6530,CCCCC(OCCC)(OCCNC(=O)OC)c1ccc(O)cc1,ketal,C(CNC(=O)OC)*,C(CC)*,c1(*)ccc(O)cc1,CCCC*,3.159039893279066,3.534400000000001,4.21632984,0.479687029845163,TRUE,FALSE
HTS006531,virt_molwt_v1_full_0387175,6531,C=CC(=O)NCCOCCOC(CCCSC)(Oc1ccc(OC)cc1)c1ccc(C)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)ccc(OC)cc1,c1(*)ccc(C)cc1,C(CCSC)*,3.249903690785564,4.714020000000004,4.2163141,0.2970036629184092,TRUE,FALSE
HTS006532,virt_molwt_v1_full_0043997,6532,C=CCCCOC(CCCC)(OC)c1ccc(O)cc1,ketal,C=CCCC*,C*,c1(*)ccc(O)cc1,CCCC*,3.18957381136574,4.364400000000004,4.2162964,0.46422429231962,TRUE,FALSE
HTS006533,virt_molwt_v1_full_1345743,6533,COC(OCCCCCCO)(Oc1c(C(=O)O)cccc1C(=O)O)C(C)(C)C,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(CCCCCO)*,CO*,C(C)(C)(C)*,3.3004823078897143,3.377400000000001,4.2162928,0.5333610084796787,TRUE,FALSE
HTS006534,virt_molwt_v1_full_1004466,6534,C=CCC(=O)OCCOC(CCCCC)(OCCCNC(=O)C(F)(F)F)c1ccc(OC)cc1,ketal,C(CCNC(=O)C(F)(F)F)*,C=CCC(=O)OCC*,COc1ccc(*)cc1,CCCCC*,3.446118533227809,4.649400000000004,4.21627136,0.3509758875691982,TRUE,FALSE
HTS006535,virt_molwt_v1_full_0704057,6535,CCC(CC)C(OCCCCCCO)(OCCNC(=O)OC)c1ccc(O)cc1,ketal,C(CNC(=O)OC)*,OCCCCCC*,c1(*)ccc(O)cc1,C(CC)(CC)*,3.3963867958593887,3.9231000000000025,4.21615162,0.4721160935896399,TRUE,FALSE
HTS006536,virt_molwt_v1_full_0981739,6536,C=CCC(=O)OCCOC(OC)(c1ccc(C)cc1)C(CC)CC,ketal,C=CCC(=O)OCC*,C*,c1(*)ccc(C)cc1,C(CC)(CC)*,3.436626784000285,4.366320000000004,4.21604768,0.4265414492813723,TRUE,FALSE
HTS006537,virt_molwt_v1_full_0675015,6537,C=CCCCOC(CCCC)(OC)OC1CCCCC1C(=O)OCC,orthoester,CCOC(=O)C1CCCCC1*,C(CCC=C)*,CO*,CCCC*,3.947092323070305,4.598100000000004,4.21602502,0.5386847109300594,TRUE,FALSE
HTS006538,virt_molwt_v1_full_1339042,6538,CCCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(Cl)cc1)c1ccc(OCCOCCOCCOCCO)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CCC*,c1(*)ccc(OCCOCCOCCOCCO)cc1,c1(*)ccc(Cl)cc1,3.443746319580418,4.864000000000004,4.2160175,0.7316718118177192,TRUE,FALSE
HTS006539,virt_molwt_v1_full_0309376,6539,C=CCCCOC(OCC)(Oc1ccccc1C(=O)O)C(CC)CC,orthoester,c1(*)ccccc1C(=O)O,C=CCCC*,CCO*,C(CC)(CC)*,3.417607149905365,4.872900000000005,4.21581782,0.5206807054252591,TRUE,FALSE
HTS006540,virt_molwt_v1_full_0334155,6540,C=CC(=O)NCCOCCOC(CCCC)(OC)Oc1ccc(Cl)cc1,orthoester,C=CC(=O)NCCOCC*,c1(*)ccc(Cl)cc1,CO*,CCCC*,3.2099175972639475,3.5446000000000017,4.215683800000001,0.5353697834056682,TRUE,FALSE
HTS006541,virt_molwt_v1_full_1333596,6541,COCCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(OCCOCCOCCO)cc1)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(COC)*,c1(*)ccc(OCCOCCOCCO)cc1,C1(*)CC1,3.4342189084028742,2.7921000000000005,4.21563886,0.6485836781440298,TRUE,FALSE
HTS006542,virt_molwt_v1_full_0252255,6542,CCCCC(OC)(OCC(C)(C)C)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(C(C)(C)C)*,CO*,CCCC*,3.9918374780879855,4.199500000000003,4.2155475,0.5570236312011295,TRUE,FALSE
HTS006543,virt_molwt_v1_full_0253219,6543,CCC(CC)C(OCCNC(=O)OC)(OC1CCCCC1C(=O)O)c1ccc(C)cc1,ketal,C1(*)CCCCC1C(=O)O,C(CNC(=O)OC)*,c1(*)ccc(C)cc1,C(CC)(CC)*,3.882966553848987,4.616620000000004,4.21545384,0.3936154659733716,TRUE,FALSE
HTS006544,virt_molwt_v1_full_1299979,6544,CCC(CC)C(OC)(Oc1c(C(=O)OC)cccc1C(=O)OC)c1ccc(C)cc1,ketal,c1(*)c(C(=O)OC)cccc1C(=O)OC,C*,c1(*)ccc(C)cc1,C(CC)(CC)*,3.1664123757025777,4.882620000000005,4.21535046,0.2316543076030453,TRUE,FALSE
HTS006545,virt_molwt_v1_full_0246200,6545,CCC(CC)C(OCCOC)(OC1CCCCC1C(=O)O)c1ccccc1,ketal,C1(*)CCCCC1C(=O)O,C(COC)*,c1(*)ccccc1,C(CC)(CC)*,3.796008419466212,4.598600000000004,4.21527056,0.4555801746442775,TRUE,FALSE
HTS006546,virt_molwt_v1_full_0808444,6546,CCCOC(CC(C)(C)C)(OCC)Oc1cccc(C(C)=O)c1,orthoester,c1(*)cccc(C(C)=O)c1,CCC*,CCO*,C(C(C)(C)C)*,3.155803141659941,4.821100000000005,4.2152629,0.5863556597357069,TRUE,FALSE
HTS006547,virt_molwt_v1_full_0509812,6547,CCOC(CC(C)C)(Oc1cccc(C)c1)OC(C)C,orthoester,c1(*)cccc(C)c1,CC(C)*,CCO*,C(C(C)C)*,3.167354763746694,4.535220000000004,4.2152456,0.4090742657964541,TRUE,FALSE
HTS006548,virt_molwt_v1_full_0225145,6548,CCCOC(OC(C)C)c1ccc(N(C)C)cc1,acetal,C(C)(C)*,CCC*,c1(*)ccc(N(C)C)cc1,[H],2.932509077758997,3.602800000000003,4.21523326,0.1096648845246754,TRUE,FALSE
HTS006549,virt_molwt_v1_full_0147934,6549,CN(C)c1ccc(C(OCCOCCN)(Oc2ccccc2)c2ccc(Cl)cc2)cc1,ketal,C(COCCN)*,c1(*)ccccc1,c1(*)ccc(N(C)C)cc1,c1(*)ccc(Cl)cc1,2.9941296785839864,4.678000000000004,4.215229600000001,0.658768108927987,TRUE,FALSE
HTS006550,virt_molwt_v1_full_0783617,6550,CCC(CC)C(OCCNC(=O)OC)(Oc1cccc(F)c1)c1ccc(O)cc1,ketal,C(CNC(=O)OC)*,c1(*)cccc(F)c1,c1(*)ccc(O)cc1,C(CC)(CC)*,3.2611303856029767,4.571900000000005,4.215200139999999,0.5055982501857836,TRUE,FALSE
HTS006551,virt_molwt_v1_full_0111077,6551,C=CC(=O)NCCOC(CCCC)(OC(C)(C)C)c1ccc(O)cc1,ketal,C(CNC(=O)C=C)*,C(C)(C)(C)*,c1(*)ccc(O)cc1,CCCC*,3.3458938998561827,3.869100000000003,4.21519132,0.4560793127549348,TRUE,FALSE
HTS006552,virt_molwt_v1_full_0571325,6552,COCCOC(CC(C)(C)C)(OCCNC(=O)OC)c1ccc(O)cc1,ketal,C(CNC(=O)OC)*,COCC*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.268743394619205,3.016800000000001,4.21497998,0.5068929915819015,TRUE,FALSE
HTS006553,virt_molwt_v1_full_0278155,6553,C=CC(=O)NCCOC(CC(C)C)(OCCC)c1ccc(C)cc1,ketal,C=CC(=O)NCC*,CCC*,c1(*)ccc(C)cc1,C(C(C)C)*,3.271981329454831,3.939320000000003,4.2148486,0.3655627407163863,TRUE,FALSE
HTS006554,virt_molwt_v1_full_1000564,6554,C=CCC(=O)OCCOC(CCCCC)(OCC)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C=CCC(=O)OCC*,CCO*,CCCCC*,4.047300668749902,4.052900000000003,4.21481904,0.4234412877949697,TRUE,FALSE
HTS006555,virt_molwt_v1_full_0678969,6555,C=CCCCOC(CC(C)(C)C)(OCCOCCNC(=O)C=C)c1ccc(F)cc1,ketal,C=CC(=O)NCCOCC*,C(CCC=C)*,c1(*)ccc(F)cc1,C(C(C)(C)C)*,3.4985442955018504,4.732900000000004,4.21469594,0.4654231633146832,TRUE,FALSE
HTS006556,virt_molwt_v1_full_0155716,6556,CCOC(OCCCNC(=O)C(F)(F)F)(Oc1ccccc1)C(CC)CC,orthoester,C(CCNC(=O)C(F)(F)F)*,c1(*)ccccc1,CCO*,C(CC)(CC)*,3.3448548123831605,4.277100000000003,4.214693120000001,0.5813414828533685,TRUE,FALSE
HTS006557,virt_molwt_v1_full_0893344,6557,C=C(C)C(=O)OCCCOC(OCC)(Oc1cccc(OC)c1)C(C)(C)C,orthoester,C=C(C)C(=O)OCCC*,c1(*)cccc(OC)c1,CCO*,C(C)(C)(C)*,3.292587093874345,4.336400000000004,4.214683679999999,0.4532399423831107,TRUE,FALSE
HTS006558,virt_molwt_v1_full_1326924,6558,CCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(C)cc1)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CC*,c1(*)ccc(C)cc1,C1(*)CC1,3.117134230262579,4.069720000000003,4.21461458,0.3196206621122633,TRUE,FALSE
HTS006559,virt_molwt_v1_full_0132316,6559,CCOC(Oc1ccccc1C(=O)O)(OC(C)(C)C)C(CC)CC,orthoester,O=C(O)c1ccccc1*,C(C)(C)(C)*,CCO*,C(CC)(CC)*,3.336169528755531,4.705200000000004,4.21444638,0.5282826738560348,TRUE,FALSE
HTS006560,virt_molwt_v1_full_0262684,6560,CCCCCC(OCC)(OCCF)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,FCC*,CCO*,CCCCC*,4.019587501351013,3.903100000000003,4.2144237,0.6146503655411066,TRUE,FALSE
HTS006561,virt_molwt_v1_full_0307927,6561,C=CC(=O)NCCOCCOC(CCCCC)(Oc1ccccc1C(=O)O)c1ccc(C)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)ccccc1C(=O)O,c1(*)ccc(C)cc1,CCCCC*,3.2152557979577594,4.840720000000004,4.21433776,0.2757100174259222,TRUE,FALSE
HTS006562,virt_molwt_v1_full_0231240,6562,CC(C)OC(C=Cc1ccccc1)(OC1CCCCC1C(=O)O)C1CC1,ketal,C1(*)CCCCC1C(=O)O,C(C)(C)*,C(=Cc1ccccc1)*,C1(*)CC1,3.881926253009439,4.891100000000004,4.21426146,0.3711350020968466,TRUE,FALSE
HTS006563,virt_molwt_v1_full_1406856,6563,CCOC(Oc1c(C(=O)OC)cccc1[N+](=O)[O-])(c1ccc(N(C)C)cc1)C1CC1,ketal,c1(*)c(C(=O)OC)cccc1[N+](=O)[O-],CC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.306082919792634,4.125700000000004,4.214191359999999,0.3018281176993926,TRUE,FALSE
HTS006564,virt_molwt_v1_full_0002706,6564,CCOC(CC(C)(C)C)(OCCNC(=O)C(F)(F)F)c1ccc(OC)cc1,ketal,C(CNC(=O)C(F)(F)F)*,C(C)*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.228692494295842,4.015800000000003,4.214164439999999,0.4491635920910179,TRUE,FALSE
HTS006565,virt_molwt_v1_full_0997356,6565,C=CCC(=O)OCCOC(OCCOCCNC(=O)C=C)(c1ccc(N(C)C)cc1)C1CC1,ketal,C=CC(=O)NCCOCC*,C=CCC(=O)OCC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.6967019758492494,2.786700000000001,4.214138159999999,0.085606537893051,TRUE,FALSE
HTS006566,virt_molwt_v1_full_0626836,6566,C=C(C)C(=O)OCCOC(OCC)(OCC(C)(C)C)C(CC)CC,orthoester,C=C(C)C(=O)OCC*,CC(C)(C)C*,CCO*,C(CC)(CC)*,3.793017193590696,4.311500000000004,4.2141341400000005,0.5116464968812182,TRUE,FALSE
HTS006567,virt_molwt_v1_full_0572836,6567,C=CC(=O)NCCOCCOC(CCCC)(OCC)OCCOC,orthoester,C=CC(=O)NCCOCC*,COCC*,CCO*,CCCC*,3.4620268048749328,1.865299999999999,4.21411962,0.4161611961077122,TRUE,FALSE
HTS006568,virt_molwt_v1_full_0042679,6568,C=CC(=O)NCCOCCOC(OC)(c1ccc(C)cc1)c1ccc(OCCOCCOCCOCCO)cc1,ketal,C=CC(=O)NCCOCC*,C*,c1(*)ccc(OCCOCCOCCOCCO)cc1,c1(*)ccc(C)cc1,3.4395275467996784,2.5988200000000017,4.21400144,0.913844352281708,TRUE,FALSE
HTS006569,virt_molwt_v1_full_0604867,6569,C=CC(=O)OCCOC(CC(C)(C)C)(OCCC)c1ccc(C)cc1,ketal,C(COC(=O)C=C)*,C(CC)*,c1(*)ccc(C)cc1,C(C(C)(C)C)*,3.286265845557539,4.756420000000005,4.21397548,0.3505511517441493,TRUE,FALSE
HTS006570,virt_molwt_v1_full_1326196,6570,CCOC(CC)(OC)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,CC*,O(C)*,C(C)*,3.186484878164716,2.2085,4.2138961,0.4803276195970369,TRUE,FALSE
HTS006571,virt_molwt_v1_full_0987018,6571,C=CCC(=O)OCCOC(CCCC)(OC(C)C)c1ccc(OC)cc1,ketal,C=CCC(=O)OCC*,CC(C)*,COc1ccc(*)cc1,CCCC*,3.295901791152249,4.599100000000004,4.21386532,0.436422676968823,TRUE,FALSE
HTS006572,virt_molwt_v1_full_0262374,6572,COc1ccc(C(CCCSC)(OCCF)OC2CCCCC2C(=O)O)cc1,ketal,C1(*)CCCCC1C(=O)O,FCC*,COc1ccc(*)cc1,C(CCSC)*,3.900587006851916,4.637300000000004,4.21381482,0.4116040601170323,TRUE,FALSE
HTS006573,virt_molwt_v1_full_0164166,6573,C=CC(=O)NCCOC(CC(C)(C)C)(OC1CCCCC1C(=O)OC)c1ccc(OC)cc1,ketal,COC(=O)C1CCCCC1*,C(CNC(=O)C=C)*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.905349807693304,4.351400000000004,4.213757920000001,0.4893893670893407,TRUE,FALSE
HTS006574,virt_molwt_v1_full_1460052,6574,CCOC(Oc1ccc([N+](=O)[O-])cc1C(=O)O)(c1c(OC)cc(OC)cc1OC)C1CC1,ketal,c1(*)ccc([N+](=O)[O-])cc1C(=O)O,CC*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.362026617028823,3.997100000000003,4.213719460000001,0.5504891605813746,TRUE,FALSE
HTS006575,virt_molwt_v1_full_1327212,6575,CC=CC(OCC)(Oc1c(C(=O)O)cccc1C(=O)O)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CC*,CC=C*,C1(*)CC1,3.506892471684756,3.1807000000000016,4.21365748,0.42034183183702,TRUE,FALSE
HTS006576,virt_molwt_v1_full_0026103,6576,CCOC(CC(C)(C)C)(OC)Oc1ccccc1C(=O)O,orthoester,O=C(O)c1ccccc1*,C(C)*,CO*,C(C(C)(C)C)*,3.1091936693735063,3.536500000000002,4.21363906,0.5998148611158033,TRUE,FALSE
HTS006577,virt_molwt_v1_full_0971611,6577,C=CC(=O)NCCOCCOC(OCCOC(=O)C(=C)C)(c1ccc(C)cc1)c1ccc(N(C)C)cc1,ketal,C(COCCNC(=O)C=C)*,C=C(C)C(=O)OCC*,c1(*)ccc(N(C)C)cc1,c1(*)ccc(C)cc1,3.4515315315958155,3.7334200000000015,4.21356872,0.58552887959508,TRUE,FALSE
HTS006578,virt_molwt_v1_full_0154265,6578,C=CC(=O)OCCOC(CCCCC)(Oc1ccccc1)c1ccc(O)cc1,ketal,C(COC(=O)C=C)*,c1(*)ccccc1,c1(*)ccc(O)cc1,CCCCC*,3.0600896540435603,4.950100000000005,4.21356162,0.6288448625853739,TRUE,FALSE
HTS006579,virt_molwt_v1_full_0165725,6579,COC(=O)C1CCCCC1OC(CC(C)(C)C)(OCCCl)c1ccc(O)cc1,ketal,COC(=O)C1CCCCC1*,ClCC*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.927166933254627,4.985000000000006,4.21355484,0.603302475226683,TRUE,FALSE
HTS006580,virt_molwt_v1_full_1438836,6580,CN(C)c1ccc(C(OCCCl)(Oc2c(C(=O)O)cccc2[N+](=O)[O-])C2CC2)cc1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],ClCC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.435066597090945,4.256200000000003,4.21337128,0.3309658001264627,TRUE,FALSE
HTS006581,virt_molwt_v1_full_0835116,6581,CCCOC(Oc1cccc([N+](=O)[O-])c1)(c1ccc(N(C)C)cc1)C1CC1,ketal,c1(*)cccc([N+](=O)[O-])c1,CCC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.169473340449686,4.729200000000004,4.21331138,0.3327491096889451,TRUE,FALSE
HTS006582,virt_molwt_v1_full_1336584,6582,COc1cccc(C(Oc2ccccc2)(Oc2c(C(=O)O)cccc2C(=O)O)C2CC2)c1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,c1(*)ccccc1,c1(*)cccc(OC)c1,C1(*)CC1,3.0357278902383724,4.812400000000004,4.21329692,0.5543420859402194,TRUE,FALSE
HTS006583,virt_molwt_v1_full_1209317,6583,C=CC(=O)NCCOCCOC(CCCC)(Oc1ccccc1Cl)c1ccc(O)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)ccccc1Cl,c1(*)ccc(O)cc1,CCCC*,3.244485271025253,4.803000000000004,4.21327754,0.4447587099068419,TRUE,FALSE
HTS006584,virt_molwt_v1_full_0182766,6584,COC(=O)C1CCCCC1OC(OCCF)(c1ccc(OC)cc1)C(C)(C)C,ketal,COC(=O)C1CCCCC1*,FCC*,COc1ccc(*)cc1,C(C)(C)(C)*,3.8903883118760056,4.628600000000004,4.21327086,0.5290799842086622,TRUE,FALSE
HTS006585,virt_molwt_v1_full_1386557,6585,CCC(CC)C(OCCOC)(Oc1c(C)cccc1C(=O)O)c1ccc(O)cc1,ketal,c1(*)c(C)cccc1C(=O)O,C(COC)*,c1(*)ccc(O)cc1,C(CC)(CC)*,3.3089428001328915,4.729820000000005,4.21322054,0.5181991898345525,TRUE,FALSE
HTS006586,virt_molwt_v1_full_0000199,6586,CCOC(CC)(OC)c1ccc(C)cc1,ketal,C(C)*,C*,c1(*)ccc(C)cc1,C(C)*,2.876451949573182,3.2407200000000023,4.213124500000001,0.1344766503220095,TRUE,FALSE
HTS006587,virt_molwt_v1_full_0145324,6587,CCCOC(OCC)(Oc1ccccc1)C(C)(C)C,orthoester,c1(*)ccccc1,CCC*,CCO*,C(C)(C)(C)*,3.0558141446213902,4.228400000000004,4.213021939999999,0.4318091522990943,TRUE,FALSE
HTS006588,virt_molwt_v1_full_0607611,6588,CCCOC(CCC)(OC)OCCF,orthoester,FCC*,C(CC)*,CO*,CCC*,3.822290539202589,2.4994000000000005,4.21297722,0.2349408159355746,TRUE,FALSE
HTS006589,virt_molwt_v1_full_0278933,6589,C=CC(=O)NCCOC(CC(C)C)(OCC(C)(C)C)c1ccc(O)cc1,ketal,C=CC(=O)NCC*,C(C(C)(C)C)*,c1(*)ccc(O)cc1,C(C(C)C)*,3.503883988954449,3.972600000000004,4.212954099999999,0.4388504378072875,TRUE,FALSE
HTS006590,virt_molwt_v1_full_0867924,6590,Cc1ccc(OC(OC2CCCCC2C(=O)O)(c2ccc(OCCOCCOCCOCCO)cc2)C2CC2)cc1,ketal,C1(*)CCCCC1C(=O)O,c1(*)ccc(C)cc1,c1(*)ccc(OCCOCCOCCOCCO)cc1,C1(*)CC1,3.907384675770108,4.717720000000004,4.2127172,0.416089457616263,TRUE,FALSE
HTS006591,virt_molwt_v1_full_0651906,6591,C=C(C)C(=O)OCCCOC(CCCCC)(OCCOCCN)c1ccc(OC)cc1,ketal,C(CCOC(=O)C(=C)C)*,C(COCCN)*,COc1ccc(*)cc1,CCCCC*,3.3167526631159223,3.946200000000003,4.2127102,0.5754862988667202,TRUE,FALSE
HTS006592,virt_molwt_v1_full_0387364,6592,C=CC(=O)NCCOCCOC(OCC)(Oc1ccc(OC)cc1)C(C)C,orthoester,C=CC(=O)NCCOCC*,c1(*)ccc(OC)cc1,CCO*,C(C)(C)*,3.275638263526611,2.7557,4.21270314,0.3943918373757123,TRUE,FALSE
